,reaction_id,rxn_smiles,products,DG_TS,G,DE_RP,G_alt1,G_alt2,f
3323,3913,[cH:1]1[cH:2][c:3][cH:4][cH:5][n:6]1.[cH:7]1[cH:8][cH:9][nH+:10][cH:11][cH:12]1>>[cH:1]1[cH:2][c:3](-[c:7]2[cH:8][cH:9][nH+:10][cH:11][cH:12]2)[cH:4][cH:5][n:6]1,[cH:1]1[cH:2][c:3](-[c:7]2[cH:8][cH:9][nH+:10][cH:11][cH:12]2)[cH:4][cH:5][n:6]1,10.6,139.69000110000002,-22.259634619546343,286.69676880000003,-14.508031199999984,0.15555742815276682
3324,3914,[CH3:1][C:2]([CH3:3])[CH3:4].[cH:5]1[cH:6][cH:7][cH:8][cH:9][nH+:10]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][nH+:10]1,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][nH+:10]1,9.7,139.69000110000002,-12.1466476914554,338.47261890000004,-60.07153229999999,0.11291662768644431
3325,3915,[CH3:1][C:2]([CH3:3])[CH3:4].[cH:5]1[cH:6][cH:7][cH:8][nH+:9][cH:10]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][cH:8][nH+:9][cH:10]1,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][cH:8][nH+:9][cH:10]1,14.6,139.69000110000002,-3.946083457275622,338.47261890000004,-60.07153229999999,0.11864157490251326
3326,3916,[CH3:1][C:2]([CH3:3])[CH3:4].[cH:5]1[cH:6][cH:7][nH+:8][cH:9][cH:10]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][nH+:8][cH:9][cH:10]1,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:7][nH+:8][cH:9][cH:10]1,8.8,139.69000110000002,-7.876224395514231,338.47261890000004,-60.07153229999999,0.09118843222456754
3327,3917,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[nH+:7][cH:8][cH:9][s:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[nH+:7][cH:8][cH:9][s:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[nH+:7][cH:8][cH:9][s:10]1,17.4,137.2176117,-10.121303945601245,322.3456119,-25.263552599999993,0.16368636426865182
3328,3918,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][s:8][cH:9][nH+:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][s:8][cH:9][nH+:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][s:8][cH:9][nH+:10]1,25.4,137.2176117,5.740443909680466,322.3456119,-25.263552599999993,0.16419013394881707
3329,3919,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][nH+:8][cH:9][s:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH+:8][cH:9][s:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH+:8][cH:9][s:10]1,22.3,137.2176117,-1.0856255580763696,322.3456119,-25.263552599999993,0.166471435379444
3330,3920,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][s:9][nH+:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][s:9][nH+:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][s:9][nH+:10]1,18.8,135.3915576,2.5557227280107906,328.9281918,-33.67218660000001,0.12941825137843457
3331,3921,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][nH+:8][s:9][cH:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH+:8][s:9][cH:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH+:8][s:9][cH:10]1,26.3,135.3915576,14.838643001172194,328.9281918,-33.67218660000001,0.13945240629548605
3332,3922,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][nH+:9][s:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][nH+:9][s:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][nH+:9][s:10]1,19.9,135.3915576,-3.9895893530626005,328.9281918,-33.67218660000001,0.16171462286605157
3333,3923,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[nH+:7][cH:8][cH:9][o:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[nH+:7][cH:8][cH:9][o:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[nH+:7][cH:8][cH:9][o:10]1,17.0,149.25325350000003,-8.560977112742801,329.7753303,-20.657629199999985,0.14257972980382233
3334,3924,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][o:8][cH:9][nH+:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][o:8][cH:9][nH+:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][o:8][cH:9][nH+:10]1,25.4,149.25325350000003,4.173243332279546,329.7753303,-20.657629199999985,0.15620013491940543
3335,3925,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][nH+:8][cH:9][o:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH+:8][cH:9][o:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH+:8][cH:9][o:10]1,20.6,149.25325350000003,-5.231933023604366,329.7753303,-20.657629199999985,0.1555474736220888
3336,3926,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][o:9][nH+:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][o:9][nH+:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][o:9][nH+:10]1,23.5,151.21108470000001,7.9316611389218465,345.1807008,-34.10516849999999,0.1291847715350664
3337,3927,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][nH+:8][o:9][cH:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH+:8][o:9][cH:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH+:8][o:9][cH:10]1,28.8,151.21108470000001,15.972992828119018,345.1807008,-34.10516849999999,0.13764535600835148
3338,3928,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][nH+:9][o:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][nH+:9][o:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][nH+:9][o:10]1,18.9,151.21108470000001,-4.426567236836131,345.1807008,-34.10516849999999,0.1396278828387907
3339,3929,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[nH+:7][cH:8][cH:9][nH:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[nH:7][cH:8][cH:9][nH+:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[nH:7][cH:8][cH:9][nH+:10]1,22.2,156.16213860000002,-1.9697965606774017,311.2637853,4.762800900000008,0.14846683381895423
3340,3930,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][nH:8][cH:9][nH+:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH:8][cH:9][nH+:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH:8][cH:9][nH+:10]1,25.4,156.16213860000002,7.63250641411013,311.2637853,4.762800900000008,0.1382136988289486
3341,3931,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][nH:9][nH+:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][nH:9][nH+:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][nH:9][nH+:10]1,25.7,157.45480919999997,6.796814324031737,324.7427000999999,-7.423443299999987,0.14163805444428518
3342,3932,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][nH:8][nH+:9][cH:10]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH:8][nH+:9][cH:10]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][nH:8][nH+:9][cH:10]1,29.9,157.45480919999997,17.597171313561567,324.7427000999999,-7.423443299999987,0.1340156864717678
3343,3933,[F:1][CH:2][F:3].[cH:4]1[nH+:5][cH:6][cH:7][s:8]1>>[F:1][CH:2]([F:3])[c:4]1[nH+:5][cH:6][cH:7][s:8]1,[F:1][CH:2]([F:3])[c:4]1[nH+:5][cH:6][cH:7][s:8]1,9.7,137.2176117,-28.606725076824883,357.09711569999996,-22.866464399999998,0.17492916718949453
3344,3934,[F:1][CH:2][F:3].[cH:4]1[cH:5][s:6][cH:7][nH+:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][s:6][cH:7][nH+:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][s:6][cH:7][nH+:8]1,15.4,137.2176117,-14.639503330218199,357.09711569999996,-22.866464399999998,0.16557460360687143
3345,3935,[F:1][CH:2][F:3].[cH:4]1[cH:5][nH+:6][cH:7][s:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][nH+:6][cH:7][s:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][nH+:6][cH:7][s:8]1,14.2,137.2176117,-20.47716736420361,357.09711569999996,-22.866464399999998,0.17810092581652043
3346,3936,[F:1][CH:2][F:3].[cH:4]1[cH:5][cH:6][s:7][nH+:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][s:7][nH+:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][s:7][nH+:8]1,10.5,135.3915576,-19.190867873183244,363.67969560000006,-31.275098400000015,0.14842457161148445
3347,3937,[F:1][CH:2][F:3].[cH:4]1[cH:5][nH+:6][s:7][cH:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][nH+:6][s:7][cH:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][nH+:6][s:7][cH:8]1,17.1,135.3915576,-6.151685098257841,363.67969560000006,-31.275098400000015,0.1490184684095024
3348,3938,[F:1][CH:2][F:3].[cH:4]1[cH:5][cH:6][nH+:7][s:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][nH+:7][s:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][nH+:7][s:8]1,11.0,135.3915576,-22.960858219244436,363.67969560000006,-31.275098400000015,0.16604010994569
3349,3939,[F:1][CH:2][F:3].[cH:4]1[nH+:5][cH:6][cH:7][o:8]1>>[F:1][CH:2]([F:3])[c:4]1[nH+:5][cH:6][cH:7][o:8]1,[F:1][CH:2]([F:3])[c:4]1[nH+:5][cH:6][cH:7][o:8]1,9.3,149.25325350000003,-27.266535027057824,364.52683410000003,-18.260540999999993,0.1536533842696361
3350,3940,[F:1][CH:2][F:3].[cH:4]1[cH:5][o:6][cH:7][nH+:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][o:6][cH:7][nH+:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][o:6][cH:7][nH+:8]1,16.0,149.25325350000003,-15.491562763569645,364.52683410000003,-18.260540999999993,0.1590972446157418
3351,3941,[F:1][CH:2][F:3].[cH:4]1[cH:5][nH+:6][cH:7][o:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][nH+:6][cH:7][o:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][nH+:6][cH:7][o:8]1,12.8,149.25325350000003,-22.46735109725685,364.52683410000003,-18.260540999999993,0.16102614170905438
3352,3942,[F:1][CH:2][F:3].[cH:4]1[cH:5][cH:6][o:7][nH+:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][o:7][nH+:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][o:7][nH+:8]1,12.3,151.21108470000001,-11.862015430587025,379.9322046,-31.708080299999995,0.12056660893256269
3353,3943,[F:1][CH:2][F:3].[cH:4]1[cH:5][nH+:6][o:7][cH:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][nH+:6][o:7][cH:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][nH+:6][o:7][cH:8]1,19.3,151.21108470000001,-3.931181977269836,379.9322046,-31.708080299999995,0.14063513287286747
3354,3944,[F:1][CH:2][F:3].[cH:4]1[cH:5][cH:6][nH+:7][o:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][nH+:7][o:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][nH+:7][o:8]1,10.4,151.21108470000001,-20.3393165948441,379.9322046,-31.708080299999995,0.13603274084192885
3355,3945,[F:1][CH:2][F:3].[cH:4]1[nH:5][cH:6][cH:7][nH+:8]1>>[F:1][CH:2]([F:3])[c:4]1[nH:5][cH:6][cH:7][nH+:8]1,[F:1][CH:2]([F:3])[c:4]1[nH:5][cH:6][cH:7][nH+:8]1,12.8,156.16213860000002,-21.633774970886265,346.01528909999996,7.159889100000002,0.15123312025033403
3356,3946,[F:1][CH:2][F:3].[cH:4]1[cH:5][nH+:6][cH:7][nH:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][nH:6][cH:7][nH+:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][nH:6][cH:7][nH+:8]1,16.0,156.16213860000002,-14.781251564026416,346.01528909999996,7.159889100000002,0.1497842306189652
3357,3947,[F:1][CH:2][F:3].[cH:4]1[cH:5][cH:6][nH+:7][nH:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][nH:7][nH+:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][cH:6][nH:7][nH+:8]1,14.0,157.45480919999997,-14.587133228066474,359.49420389999995,-5.026355099999993,0.13523605104361108
3358,3948,[F:1][CH:2][F:3].[cH:4]1[cH:5][nH:6][nH+:7][cH:8]1>>[F:1][CH:2]([F:3])[c:4]1[cH:5][nH:6][nH+:7][cH:8]1,[F:1][CH:2]([F:3])[c:4]1[cH:5][nH:6][nH+:7][cH:8]1,20.1,157.45480919999997,-2.847096328785081,359.49420389999995,-5.026355099999993,0.1366966704526199
3359,3949,[F:1][C:2]([F:3])[F:4].[cH:5]1[nH+:6][cH:7][cH:8][s:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[nH+:6][cH:7][cH:8][s:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[nH+:6][cH:7][cH:8][s:9]1,11.3,137.2176117,-28.461848705610716,400.23842819999993,0.7153614000000187,0.1860615706431608
3360,3950,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][s:7][cH:8][nH+:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][s:7][cH:8][nH+:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][s:7][cH:8][nH+:9]1,14.0,137.2176117,-14.487315839979887,400.23842819999993,0.7153614000000187,0.15481728370579084
3361,3951,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][nH+:7][cH:8][s:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH+:7][cH:8][s:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH+:7][cH:8][s:9]1,13.5,137.2176117,-20.420423517413578,400.23842819999993,0.7153614000000187,0.17279277393739095
3362,3952,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][cH:7][s:8][nH+:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][s:8][nH+:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][s:8][nH+:9]1,11.6,135.3915576,-19.09876321044702,406.82100810000003,-7.693272599999996,0.1562090131772257
3363,3953,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][nH+:7][s:8][cH:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH+:7][s:8][cH:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH+:7][s:8][cH:9]1,15.9,135.3915576,-6.219328793762444,406.82100810000003,-7.693272599999996,0.14040509418647257
3364,3954,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][cH:7][nH+:8][s:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][nH+:8][s:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][nH+:8][s:9]1,12.1,135.3915576,-23.25893362696303,406.82100810000003,-7.693272599999996,0.17526548356573096
3365,3955,[F:1][C:2]([F:3])[F:4].[cH:5]1[nH+:6][cH:7][cH:8][o:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[nH+:6][cH:7][cH:8][o:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[nH+:6][cH:7][cH:8][o:9]1,11.2,149.25325350000003,-27.251514947667832,407.6681466,5.321284800000027,0.16633310759844785
3366,3956,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][o:7][cH:8][nH+:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][o:7][cH:8][nH+:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][o:7][cH:8][nH+:9]1,14.6,149.25325350000003,-14.878763480498815,407.6681466,5.321284800000027,0.14766433041440805
3367,3957,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][nH+:7][cH:8][o:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH+:7][cH:8][o:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH+:7][cH:8][o:9]1,12.1,149.25325350000003,-21.12997793990999,407.6681466,5.321284800000027,0.15185591227299436
3368,3958,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][cH:7][o:8][nH+:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][o:8][nH+:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][o:8][nH+:9]1,14.2,151.21108470000001,-11.685516320380149,423.0735171,-8.126254499999975,0.13254820703094972
3369,3959,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][nH+:7][o:8][cH:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH+:7][o:8][cH:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH+:7][o:8][cH:9]1,17.8,151.21108470000001,-3.5793364928415237,423.0735171,-8.126254499999975,0.1295518002882282
3370,3960,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][cH:7][nH+:8][o:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][nH+:8][o:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][nH+:8][o:9]1,11.7,151.21108470000001,-20.289243179366476,423.0735171,-8.126254499999975,0.14446441960933326
3371,3961,[F:1][C:2]([F:3])[F:4].[cH:5]1[nH:6][cH:7][cH:8][nH+:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[nH:6][cH:7][cH:8][nH+:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[nH:6][cH:7][cH:8][nH+:9]1,11.7,156.16213860000002,-21.763331312927917,389.15660160000004,30.74171490000002,0.1446039728893925
3372,3962,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][nH+:7][cH:8][nH:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH:7][cH:8][nH+:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH:7][cH:8][nH+:9]1,13.4,156.16213860000002,-15.126289192550189,389.15660160000004,30.74171490000002,0.13423961008865878
3373,3963,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][cH:7][nH:8][nH+:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][nH:8][nH+:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][nH:8][nH+:9]1,13.2,157.45480919999997,-15.31870948643002,402.6355164,18.555470700000026,0.13247835902375862
3374,3964,[F:1][C:2]([F:3])[F:4].[cH:5]1[cH:6][nH:7][nH+:8][cH:9]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH:7][nH+:8][cH:9]1,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][nH:7][nH+:8][cH:9]1,16.6,157.45480919999997,-3.8513445074529056,402.6355164,18.555470700000026,0.11765707473688558
3375,3965,[CH3:1].[cH:2]1[nH+:3][cH:4][cH:5][s:6]1>>[CH3:1][c:2]1[nH+:3][cH:4][cH:5][s:6]1,[CH3:1][c:2]1[nH+:3][cH:4][cH:5][s:6]1,8.8,137.2176117,-38.47885339828776,353.664636,-19.841866199999988,0.20434276877261728
3376,3966,[CH3:1].[cH:2]1[cH:3][s:4][cH:5][nH+:6]1>>[CH3:1][c:2]1[cH:3][s:4][cH:5][nH+:6]1,[CH3:1][c:2]1[cH:3][s:4][cH:5][nH+:6]1,15.6,137.2176117,-21.488135359219356,353.664636,-19.841866199999988,0.19198751059161367
3377,3967,[CH3:1].[cH:2]1[cH:3][nH+:4][cH:5][s:6]1>>[CH3:1][c:2]1[cH:3][nH+:4][cH:5][s:6]1,[CH3:1][c:2]1[cH:3][nH+:4][cH:5][s:6]1,14.4,137.2176117,-28.01521325478689,353.664636,-19.841866199999988,0.2070259515192644
3378,3968,[CH3:1].[cH:2]1[cH:3][cH:4][s:5][nH+:6]1>>[CH3:1][c:2]1[cH:3][cH:4][s:5][nH+:6]1,[CH3:1][c:2]1[cH:3][cH:4][s:5][nH+:6]1,9.4,135.3915576,-27.101900687711048,360.2472159,-28.2505002,0.16951537267679329
3379,3969,[CH3:1].[cH:2]1[cH:3][nH+:4][s:5][cH:6]1>>[CH3:1][c:2]1[cH:3][nH+:4][s:5][cH:6]1,[CH3:1][c:2]1[cH:3][nH+:4][s:5][cH:6]1,17.1,135.3915576,-11.660344823584735,360.2472159,-28.2505002,0.16936190718432484
3380,3970,[CH3:1].[cH:2]1[cH:3][cH:4][nH+:5][s:6]1>>[CH3:1][c:2]1[cH:3][cH:4][nH+:5][s:6]1,[CH3:1][c:2]1[cH:3][cH:4][nH+:5][s:6]1,10.4,135.3915576,-31.84262955092856,360.2472159,-28.2505002,0.19440883347562787
3381,3971,[CH3:1].[cH:2]1[nH+:3][cH:4][cH:5][o:6]1>>[CH3:1][c:2]1[nH+:3][cH:4][cH:5][o:6]1,[CH3:1][c:2]1[nH+:3][cH:4][cH:5][o:6]1,7.7,149.25325350000003,-40.27823079316311,361.09435440000004,-15.23594279999998,0.18652267031875155
3382,3972,[CH3:1].[cH:2]1[cH:3][o:4][cH:5][nH+:6]1>>[CH3:1][c:2]1[cH:3][o:4][cH:5][nH+:6]1,[CH3:1][c:2]1[cH:3][o:4][cH:5][nH+:6]1,16.3,149.25325350000003,-23.009020678524802,361.09435440000004,-15.23594279999998,0.18629081569241904
3383,3973,[CH3:1].[cH:2]1[cH:3][nH+:4][cH:5][o:6]1>>[CH3:1][c:2]1[cH:3][nH+:4][cH:5][o:6]1,[CH3:1][c:2]1[cH:3][nH+:4][cH:5][o:6]1,12.9,149.25325350000003,-31.66155714783782,361.09435440000004,-15.23594279999998,0.1924968327334915
3384,3974,[CH3:1].[cH:2]1[cH:3][cH:4][o:5][nH+:6]1>>[CH3:1][c:2]1[cH:3][cH:4][o:5][nH+:6]1,[CH3:1][c:2]1[cH:3][cH:4][o:5][nH+:6]1,11.1,151.21108470000001,-21.749665211942396,376.4997249,-28.68348209999998,0.14532554044942445
3385,3975,[CH3:1].[cH:2]1[cH:3][nH+:4][o:5][cH:6]1>>[CH3:1][c:2]1[cH:3][nH+:4][o:5][cH:6]1,[CH3:1][c:2]1[cH:3][nH+:4][o:5][cH:6]1,19.7,151.21108470000001,-9.9813144339692,376.4997249,-28.68348209999998,0.1632860267219854
3386,3976,[CH3:1].[cH:2]1[cH:3][cH:4][nH+:5][o:6]1>>[CH3:1][c:2]1[cH:3][cH:4][nH+:5][o:6]1,[CH3:1][c:2]1[cH:3][cH:4][nH+:5][o:6]1,9.3,151.21108470000001,-31.921352562964618,376.4997249,-28.68348209999998,0.16705571771804312
3387,3977,[CH3:1].[cH:2]1[nH:3][cH:4][cH:5][nH+:6]1>>[CH3:1][c:2]1[nH:3][cH:4][cH:5][nH+:6]1,[CH3:1][c:2]1[nH:3][cH:4][cH:5][nH+:6]1,12.4,156.16213860000002,-30.602725639325982,342.5828094,10.184487300000013,0.177388469881412
3388,3978,[CH3:1].[cH:2]1[cH:3][nH+:4][cH:5][nH:6]1>>[CH3:1][c:2]1[cH:3][nH:4][cH:5][nH+:6]1,[CH3:1][c:2]1[cH:3][nH:4][cH:5][nH+:6]1,17.1,156.16213860000002,-21.00232527481969,342.5828094,10.184487300000013,0.17674682791139645
3389,3979,[CH3:1].[cH:2]1[cH:3][cH:4][nH+:5][nH:6]1>>[CH3:1][c:2]1[cH:3][cH:4][nH:5][nH+:6]1,[CH3:1][c:2]1[cH:3][cH:4][nH:5][nH+:6]1,14.4,157.45480919999997,-22.569249747815597,356.06172419999996,-2.0017568999999815,0.16312378773571182
3390,3980,[CH3:1].[cH:2]1[cH:3][nH:4][nH+:5][cH:6]1>>[CH3:1][c:2]1[cH:3][nH:4][nH+:5][cH:6]1,[CH3:1][c:2]1[cH:3][nH:4][nH+:5][cH:6]1,21.9,157.45480919999997,-7.6551568268241414,356.06172419999996,-2.0017568999999815,0.16339658689454672
3391,3981,[F:1][CH2:2].[cH:3]1[nH+:4][cH:5][cH:6][s:7]1>>[F:1][CH2:2][c:3]1[nH+:4][cH:5][cH:6][s:7]1,[F:1][CH2:2][c:3]1[nH+:4][cH:5][cH:6][s:7]1,9.7,137.2176117,-32.24986741400558,353.6458107,-32.07203609999999,0.1882042209236527
3392,3982,[F:1][CH2:2].[cH:3]1[cH:4][s:5][cH:6][nH+:7]1>>[F:1][CH2:2][c:3]1[cH:4][s:5][cH:6][nH+:7]1,[F:1][CH2:2][c:3]1[cH:4][s:5][cH:6][nH+:7]1,16.9,137.2176117,-16.74047144375293,353.6458107,-32.07203609999999,0.18416175160609113
3393,3983,[F:1][CH2:2].[cH:3]1[cH:4][nH+:5][cH:6][s:7]1>>[F:1][CH2:2][c:3]1[cH:4][nH+:5][cH:6][s:7]1,[F:1][CH2:2][c:3]1[cH:4][nH+:5][cH:6][s:7]1,15.3,137.2176117,-23.519061622332636,353.6458107,-32.07203609999999,0.19720158714266792
3394,3984,[F:1][CH2:2].[cH:3]1[cH:4][cH:5][s:6][nH+:7]1>>[F:1][CH2:2][c:3]1[cH:4][cH:5][s:6][nH+:7]1,[F:1][CH2:2][c:3]1[cH:4][cH:5][s:6][nH+:7]1,10.2,135.3915576,-20.27432475659152,360.2283906,-40.480670100000005,0.1502099742317741
