,reaction_id,rxn_smiles,products,DG_TS,G,DE_RP,G_alt1,G_alt2,f
2314,2866,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][n:10][cH:11][s:12]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[n:10][cH:9][c:8]([O:7][CH3:6])[s:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[n:10][cH:9][c:8]([O:7][CH3:6])[s:12]1,19.3,88.88439064674996,-8.614034338247555,184.05428227173758,237.38124547529907,0.2655923835147197
2315,2867,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[s:9][cH:10][n:11][cH:12]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[c:8]([O:7][CH3:6])[s:9][cH:10][n:11]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[c:8]([O:7][CH3:6])[s:9][cH:10][n:11]1,23.1,88.88439064674996,4.268516293100713,184.05428227173758,237.38124547529907,0.23587653243608364
2316,2870,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[n:8][cH:9][s:10][cH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[n:8][cH:9][s:10]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[n:8][cH:9][s:10]1,7.5,78.59882215340086,-33.829758126051736,213.60375389962343,285.80078931419047,0.3106265258705212
2317,2871,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][s:9][cH:10][n:11]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[s:9][cH:8][c:7]([O:6][CH3:5])[n:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[s:9][cH:8][c:7]([O:6][CH3:5])[n:11]1,8.1,78.59882215340086,-36.05156395775593,213.60375389962343,285.80078931419047,0.3323940647340546
2318,2872,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][n:9][cH:10][s:11]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[n:9][cH:8][c:7]([O:6][CH3:5])[s:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[n:9][cH:8][c:7]([O:6][CH3:5])[s:11]1,8.3,88.88439064674996,-32.211838425291866,218.6759843732319,292.75414353787744,0.27458048634930177
2319,2873,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[s:8][cH:9][n:10][cH:11]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[s:8][cH:9][n:10]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[c:7]([O:6][CH3:5])[s:8][cH:9][n:10]1,8.6,88.88439064674996,-20.813031423922645,218.6759843732319,292.75414353787744,0.21383412288326567
2320,2876,[CH3:1][O:2][c:3]1[n:4][cH:5][s:6][cH:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[n:4][cH:5][s:6][c:7]1[CH3:8],[CH3:1][O:2][c:3]1[n:4][cH:5][s:6][c:7]1[CH3:8],14.0,78.59882215340086,-32.06717647431706,222.39596210951387,262.9305835740695,0.38211244665399885
2321,2877,[CH3:1][O:2][c:3]1[cH:4][s:5][cH:6][n:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[cH:4][s:5][c:6]([CH3:8])[n:7]1,[CH3:1][O:2][c:3]1[cH:4][s:5][c:6]([CH3:8])[n:7]1,12.5,78.59882215340086,-34.6508466151315,222.39596210951387,262.9305835740695,0.37946399819269105
2322,2878,[CH3:1][O:2][c:3]1[cH:4][n:5][cH:6][s:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[cH:4][n:5][c:6]([CH3:8])[s:7]1,[CH3:1][O:2][c:3]1[cH:4][n:5][c:6]([CH3:8])[s:7]1,13.3,88.88439064674996,-30.764664634959647,227.46819258312235,269.88393779775646,0.3226925685013805
2323,2879,[CH3:1][O:2][c:3]1[s:4][cH:5][n:6][cH:7]1.[CH3:8]>>[CH3:1][O:2][c:3]1[s:4][cH:5][n:6][c:7]1[CH3:8],[CH3:1][O:2][c:3]1[s:4][cH:5][n:6][c:7]1[CH3:8],17.0,88.88439064674996,-18.192808009807006,227.46819258312235,269.88393779775646,0.29359940271872376
2324,2882,[CH3:1][O:2][c:3]1[n:4][cH:5][s:6][cH:7]1.[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1>>[CH3:1][O:2][c:3]1[n:4][cH:5][s:6][c:7]1-[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1,[CH3:1][O:2][c:3]1[n:4][cH:5][s:6][c:7]1-[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1,10.9,78.59882215340086,-39.05983936761104,189.5347111378489,244.78391568425454,0.38715490703430167
2325,2883,[CH3:1][O:2][c:3]1[cH:4][s:5][cH:6][n:7]1.[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1>>[CH3:1][O:2][c:3]1[cH:4][s:5][c:6](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:7]1,[CH3:1][O:2][c:3]1[cH:4][s:5][c:6](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:7]1,10.6,78.59882215340086,-41.19318072204465,189.5347111378489,244.78391568425454,0.3969091330673648
2326,2884,[CH3:1][O:2][c:3]1[cH:4][n:5][cH:6][s:7]1.[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1>>[CH3:1][O:2][c:3]1[cH:4][n:5][c:6](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[s:7]1,[CH3:1][O:2][c:3]1[cH:4][n:5][c:6](-[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[s:7]1,11.4,88.88439064674996,-37.029030009601485,194.60694161145736,251.7372699079415,0.33655532526165277
2327,2885,[CH3:1][O:2][c:3]1[s:4][cH:5][n:6][cH:7]1.[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1>>[CH3:1][O:2][c:3]1[s:4][cH:5][n:6][c:7]1-[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1,[CH3:1][O:2][c:3]1[s:4][cH:5][n:6][c:7]1-[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1,13.3,88.88439064674996,-24.2205970944485,194.60694161145736,251.7372699079415,0.28588032569420974
2328,2888,[C:1]([CH3:2])([CH3:3])[CH3:4].[CH3:5][O:6][c:7]1[n:8][cH:9][s:10][cH:11]1>>[C:1]([CH3:2])([CH3:3])([CH3:4])[c:11]1[c:7]([O:6][CH3:5])[n:8][cH:9][s:10]1,[C:1]([CH3:2])([CH3:3])([CH3:4])[c:11]1[c:7]([O:6][CH3:5])[n:8][cH:9][s:10]1,15.4,78.59882215340086,-18.30429915483211,222.6697730232142,195.85707707361158,0.31237299624538606
2329,2889,[C:1]([CH3:2])([CH3:3])[CH3:4].[CH3:5][O:6][c:7]1[cH:8][s:9][cH:10][n:11]1>>[C:1]([CH3:2])([CH3:3])([CH3:4])[c:10]1[s:9][cH:8][c:7]([O:6][CH3:5])[n:11]1,[C:1]([CH3:2])([CH3:3])([CH3:4])[c:10]1[s:9][cH:8][c:7]([O:6][CH3:5])[n:11]1,12.3,78.59882215340086,-22.119535481842465,222.6697730232142,195.85707707361158,0.2972025165380992
2330,2890,[C:1]([CH3:2])([CH3:3])[CH3:4].[CH3:5][O:6][c:7]1[cH:8][n:9][cH:10][s:11]1>>[C:1]([CH3:2])([CH3:3])([CH3:4])[c:10]1[n:9][cH:8][c:7]([O:6][CH3:5])[s:11]1,[C:1]([CH3:2])([CH3:3])([CH3:4])[c:10]1[n:9][cH:8][c:7]([O:6][CH3:5])[s:11]1,14.1,88.88439064674996,-18.5191535586765,227.74200349682266,202.81043129729855,0.2628085382525192
2331,2891,[C:1]([CH3:2])([CH3:3])[CH3:4].[CH3:5][O:6][c:7]1[s:8][cH:9][n:10][cH:11]1>>[C:1]([CH3:2])([CH3:3])([CH3:4])[c:11]1[c:7]([O:6][CH3:5])[s:8][cH:9][n:10]1,[C:1]([CH3:2])([CH3:3])([CH3:4])[c:11]1[c:7]([O:6][CH3:5])[s:8][cH:9][n:10]1,20.0,88.88439064674996,-5.391810648822254,227.74200349682266,202.81043129729855,0.2553418565314876
2332,2892,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][cH:9][n:10][c:11]1[C:12]#[N:13]>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][cH:9][n:10][c:11]1[C:12]#[N:13],[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][cH:9][n:10][c:11]1[C:12]#[N:13],23.4,91.13734481980303,8.875249808503694,218.20096997086483,198.51852958896782,0.20806372111498972
2333,2893,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][n:9][c:10]([C:11]#[N:12])[cH:13]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][n:9][c:10]([C:11]#[N:12])[cH:13]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][n:9][c:10]([C:11]#[N:12])[cH:13]1,24.3,91.13734481980303,11.689800331145682,218.20096997086483,198.51852958896782,0.20249766844663541
2334,2894,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][c:9]([C:10]#[N:11])[n:12][cH:13]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][c:9]([C:10]#[N:11])[n:12][cH:13]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][c:9]([C:10]#[N:11])[n:12][cH:13]1,22.5,91.13734481980303,7.209068313667939,218.20096997086483,198.51852958896782,0.2073295626565179
2335,2895,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][cH:9][c:10]([C:11]#[N:12])[n:13]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][cH:9][c:10]([C:11]#[N:12])[n:13]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][cH:9][c:10]([C:11]#[N:12])[n:13]1,24.9,91.13734481980303,8.569513131245614,218.20096997086483,198.51852958896782,0.22619973705770888
2336,2896,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[n:9][cH:10][cH:11][cH:12][cH:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:13]1[c:8]([O:7][CH3:6])[n:9][cH:10][cH:11][cH:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:13]1[c:8]([O:7][CH3:6])[n:9][cH:10][cH:11][cH:12]1,21.7,93.91648495319804,5.296308646990421,184.94017516183192,230.50119006721414,0.20285944140689477
2337,2897,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][cH:10][cH:11][cH:12][n:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:10]1[cH:9][c:8]([O:7][CH3:6])[n:13][cH:12][cH:11]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:10]1[cH:9][c:8]([O:7][CH3:6])[n:13][cH:12][cH:11]1,29.1,93.91648495319804,12.878577865532817,184.94017516183192,230.50119006721414,0.24128576658854128
2338,2898,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][cH:10][cH:11][cH:12][n:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[cH:10][cH:9][c:8]([O:7][CH3:6])[n:13][cH:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[cH:10][cH:9][c:8]([O:7][CH3:6])[n:13][cH:12]1,28.6,93.91648495319804,10.051640295437922,184.94017516183192,230.50119006721414,0.2510121611134499
2339,2899,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][cH:10][cH:11][cH:12][n:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[cH:11][cH:10][cH:9][c:8]([O:7][CH3:6])[n:13]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[cH:11][cH:10][cH:9][c:8]([O:7][CH3:6])[n:13]1,28.2,93.91648495319804,5.48056315320444,184.94017516183192,230.50119006721414,0.2710889194382144
2340,2900,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[n:7][cH:8][cH:9][cH:10][c:11]1[C:12]#[N:13]>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[n:7][cH:8][cH:9][cH:10][c:11]1[C:12]#[N:13],[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[n:7][cH:8][cH:9][cH:10][c:11]1[C:12]#[N:13],22.5,91.36944821859916,9.197803126187413,216.97698222290828,198.36085264123224,0.19591995777492666
2341,2901,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][n:9][cH:10][c:11]1[C:12]#[N:13]>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][n:9][cH:10][c:11]1[C:12]#[N:13],[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][n:9][cH:10][c:11]1[C:12]#[N:13],23.2,91.36944821859916,10.114243203058836,216.97698222290828,198.36085264123224,0.19856613728326553
2342,2902,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][n:8][cH:9][c:10]([C:11]#[N:12])[cH:13]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][n:8][cH:9][c:10]([C:11]#[N:12])[cH:13]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][n:8][cH:9][c:10]([C:11]#[N:12])[cH:13]1,24.6,91.36944821859916,11.169597051188417,216.97698222290828,198.36085264123224,0.20811334472451218
2343,2903,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][cH:8][c:9]([C:10]#[N:11])[cH:12][n:13]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][c:9]([C:10]#[N:11])[cH:12][n:13]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][cH:8][c:9]([C:10]#[N:11])[cH:12][n:13]1,22.8,91.36944821859916,4.041003757425316,216.97698222290828,198.36085264123224,0.22742282597102814
2344,2904,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][cH:10][cH:11][n:12][cH:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:13]1[c:8]([O:7][CH3:6])[cH:9][cH:10][cH:11][n:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:13]1[c:8]([O:7][CH3:6])[cH:9][cH:10][cH:11][n:12]1,22.3,94.64911166328595,10.051262534417877,187.0293774628072,229.30430322103464,0.18250957065761586
2345,2905,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][n:10][cH:11][cH:12][cH:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:13]1[c:8]([O:7][CH3:6])[cH:9][n:10][cH:11][cH:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:13]1[c:8]([O:7][CH3:6])[cH:9][n:10][cH:11][cH:12]1,22.7,94.64911166328595,7.973927075042415,187.0293774628072,229.30430322103464,0.19770958367840138
2346,2906,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][n:10][cH:11][cH:12][cH:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[cH:11][n:10][cH:9][c:8]([O:7][CH3:6])[cH:13]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[cH:11][n:10][cH:9][c:8]([O:7][CH3:6])[cH:13]1,24.1,94.64911166328595,8.922405302449448,187.0293774628072,229.30430322103464,0.2074905617565674
2347,2907,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][cH:10][cH:11][n:12][cH:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[cH:10][cH:9][c:8]([O:7][CH3:6])[cH:13][n:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:11]1[cH:10][cH:9][c:8]([O:7][CH3:6])[cH:13][n:12]1,23.6,94.64911166328595,5.483051857941053,187.0293774628072,229.30430322103464,0.22037686043196542
2348,2908,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][c:8]([C:9]#[N:10])[cH:11][cH:12][n:13]1>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][c:8]([C:9]#[N:10])[cH:11][cH:12][n:13]1,[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][c:8]([C:9]#[N:10])[cH:11][cH:12][n:13]1,24.3,88.30899346971945,7.95233194585007,217.262018600259,194.27320418294983,0.23014455525465669
2349,2909,[CH3:1][C:2]([CH3:3])[C:4]#[N:5].[cH:6]1[cH:7][n:8][cH:9][cH:10][c:11]1[C:12]#[N:13]>>[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][n:8][cH:9][cH:10][c:11]1[C:12]#[N:13],[CH3:1][C:2]([CH3:3])([C:4]#[N:5])[c:6]1[cH:7][n:8][cH:9][cH:10][c:11]1[C:12]#[N:13],22.0,88.30899346971945,7.897917416158748,217.262018600259,194.27320418294983,0.20440773450905886
2350,2910,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][cH:10][n:11][cH:12][cH:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[n:11][cH:10][cH:9][c:8]([O:7][CH3:6])[cH:13]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:12]1[n:11][cH:10][cH:9][c:8]([O:7][CH3:6])[cH:13]1,25.1,103.17663496295869,7.536824944318732,199.5339474456859,234.8145657951612,0.20674823845048698
2351,2911,[C:1]([CH3:2])([CH3:3])[C:4]#[N:5].[CH3:6][O:7][c:8]1[cH:9][cH:10][n:11][cH:12][cH:13]1>>[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:13]1[c:8]([O:7][CH3:6])[cH:9][cH:10][n:11][cH:12]1,[C:1]([CH3:2])([CH3:3])([C:4]#[N:5])[c:13]1[c:8]([O:7][CH3:6])[cH:9][cH:10][n:11][cH:12]1,23.4,103.17663496295869,14.208805566527076,199.5339474456859,234.8145657951612,0.15793883200965725
2352,2912,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[n:8][cH:9][cH:10][cH:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([C:6]#[N:5])[n:8][cH:9][cH:10][cH:11]1,[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([C:6]#[N:5])[n:8][cH:9][cH:10][cH:11]1,10.9,91.13734481980303,-18.309338687637734,252.82267207235913,253.89142765154622,0.22004886562661008
2353,2913,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1>>[C:1]([F:2])([F:3])([F:4])[c:9]1[cH:8][c:7]([C:6]#[N:5])[n:12][cH:11][cH:10]1,[C:1]([F:2])([F:3])([F:4])[c:9]1[cH:8][c:7]([C:6]#[N:5])[n:12][cH:11][cH:10]1,11.9,91.13734481980303,-16.244059577875454,252.82267207235913,253.89142765154622,0.21969072972803116
2355,2915,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[cH:10][cH:9][cH:8][c:7]([C:6]#[N:5])[n:12]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[cH:10][cH:9][cH:8][c:7]([C:6]#[N:5])[n:12]1,11.7,91.13734481980303,-15.934344487200311,252.82267207235913,253.89142765154622,0.2157970728957063
2356,2916,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[n:8][cH:9][cH:10][cH:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([O:6][CH3:5])[n:8][cH:9][cH:10][cH:11]1,[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([O:6][CH3:5])[n:8][cH:9][cH:10][cH:11]1,9.3,93.91648495319804,-22.688227087086844,219.56187726332624,285.87408812979254,0.2198135242586126
2357,2917,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1>>[C:1]([F:2])([F:3])([F:4])[c:9]1[cH:8][c:7]([O:6][CH3:5])[n:12][cH:11][cH:10]1,[C:1]([F:2])([F:3])([F:4])[c:9]1[cH:8][c:7]([O:6][CH3:5])[n:12][cH:11][cH:10]1,15.6,93.91648495319804,-15.798819897494031,219.56187726332624,285.87408812979254,0.25021602927811465
2358,2918,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][cH:8][c:7]([O:6][CH3:5])[n:12][cH:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][cH:8][c:7]([O:6][CH3:5])[n:12][cH:11]1,14.7,93.91648495319804,-18.92823485777555,219.56187726332624,285.87408812979254,0.25729367363918726
2359,2919,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][cH:9][cH:10][cH:11][n:12]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[cH:10][cH:9][cH:8][c:7]([O:6][CH3:5])[n:12]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[cH:10][cH:9][cH:8][c:7]([O:6][CH3:5])[n:12]1,14.5,93.91648495319804,-20.519755212867114,219.56187726332624,285.87408812979254,0.2636371838104066
2360,2920,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([C:6]#[N:5])[cH:8][cH:9][cH:10][n:11]1,[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([C:6]#[N:5])[cH:8][cH:9][cH:10][n:11]1,10.5,91.36944821859916,-18.721076864087053,251.5986843244026,253.73375070381067,0.21736520050474287
2361,2921,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][n:9][cH:10][cH:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([C:6]#[N:5])[cH:8][n:9][cH:10][cH:11]1,[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([C:6]#[N:5])[cH:8][n:9][cH:10][cH:11]1,11.1,91.36944821859916,-17.962082183713047,251.5986843244026,253.73375070381067,0.21977850893674136
2362,2922,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][n:9][cH:10][cH:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[cH:10][n:9][cH:8][c:7]([C:6]#[N:5])[cH:12]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[cH:10][n:9][cH:8][c:7]([C:6]#[N:5])[cH:12]1,11.8,91.36944821859916,-16.379714689636867,251.5986843244026,253.73375070381067,0.21878054135768873
2363,2923,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][cH:8][c:7]([C:6]#[N:5])[cH:12][n:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][cH:8][c:7]([C:6]#[N:5])[cH:12][n:11]1,10.6,91.36944821859916,-20.64284004426721,251.5986843244026,253.73375070381067,0.22897610120266482
2364,2924,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([O:6][CH3:5])[cH:8][cH:9][cH:10][n:11]1,[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([O:6][CH3:5])[cH:8][cH:9][cH:10][n:11]1,8.7,94.64911166328595,-17.351027378506302,221.6510795643015,284.67720128361304,0.18357820146338522
2365,2925,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][n:9][cH:10][cH:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([O:6][CH3:5])[cH:8][n:9][cH:10][cH:11]1,[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([O:6][CH3:5])[cH:8][n:9][cH:10][cH:11]1,10.1,94.64911166328595,-20.440658204902533,221.6510795643015,284.67720128361304,0.2146911761278944
2366,2926,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][n:9][cH:10][cH:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[cH:10][n:9][cH:8][c:7]([O:6][CH3:5])[cH:12]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[cH:10][n:9][cH:8][c:7]([O:6][CH3:5])[cH:12]1,10.7,94.64911166328595,-19.770830813057263,221.6510795643015,284.67720128361304,0.2174919029326045
2367,2927,[C:1]([F:2])([F:3])[F:4].[CH3:5][O:6][c:7]1[cH:8][cH:9][cH:10][n:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][cH:8][c:7]([O:6][CH3:5])[cH:12][n:11]1,[C:1]([F:2])([F:3])([F:4])[c:10]1[cH:9][cH:8][c:7]([O:6][CH3:5])[cH:12][n:11]1,9.9,94.64911166328595,-19.81646271271288,221.6510795643015,284.67720128361304,0.20928068957291632
2368,2928,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][cH:9][n:10][cH:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:11]1[n:10][cH:9][cH:8][c:7]([C:6]#[N:5])[cH:12]1,[C:1]([F:2])([F:3])([F:4])[c:11]1[n:10][cH:9][cH:8][c:7]([C:6]#[N:5])[cH:12]1,11.4,88.30899346971945,-16.74916684967963,251.88372070175333,249.64610224552823,0.22392491011258533
2369,2929,[C:1]([F:2])([F:3])[F:4].[N:5]#[C:6][c:7]1[cH:8][cH:9][n:10][cH:11][cH:12]1>>[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([C:6]#[N:5])[cH:8][cH:9][n:10][cH:11]1,[C:1]([F:2])([F:3])([F:4])[c:12]1[c:7]([C:6]#[N:5])[cH:8][cH:9][n:10][cH:11]1,10.5,88.30899346971945,-19.674299694651104,251.88372070175333,249.64610224552823,0.23029534193818008
